
9.20875	-18.4333	-0.00223991	0.000109568	1.55225e-05	1.42542	0.0474215	
9.2139	-18.4438	-0.00226517	0.000110176	1.56034e-05	1.42567	0.0474308	
9.21905	-18.4543	-0.00229056	0.000110783	1.56842e-05	1.42591	0.04744	
9.2242	-18.4648	-0.0023161	0.00011139	1.57648e-05	1.42615	0.0474493	
9.22936	-18.4753	-0.00234177	0.000111996	1.58452e-05	1.4264	0.0474586	
9.23452	-18.4858	-0.00236758	0.000112602	1.59255e-05	1.42664	0.0474679	
9.2397	-18.4963	-0.00239352	0.000113206	1.60056e-05	1.42688	0.0474771	
9.24487	-18.5069	-0.0024196	0.00011381	1.60855e-05	1.42713	0.0474864	
9.25006	-18.5174	-0.00244581	0.000114413	1.61652e-05	1.42737	0.0474956	
9.25524	-18.528	-0.00247216	0.000115015	1.62447e-05	1.42762	0.0475049	
9.26044	-18.5386	-0.00249864	0.000115616	1.63241e-05	1.42786	0.0475141	
9.26564	-18.5492	-0.00252525	0.000116217	1.64033e-05	1.42811	0.0475234	
9.27084	-18.5598	-0.002552	0.000116816	1.64822e-05	1.42835	0.0475326	
9.27606	-18.5704	-0.00257887	0.000117415	1.6561e-05	1.4286	0.0475418	
9.28127	-18.581	-0.00260588	0.000118012	1.66396e-05	1.42884	0.0475511	
9.2865	-18.5917	-0.00263301	0.000118609	1.67179e-05	1.42909	0.0475603	
9.29173	-18.6023	-0.00266028	0.000119204	1.67961e-05	1.42933	0.0475695	
9.29696	-18.613	-0.00268767	0.000119799	1.6874e-05	1.42958	0.0475787	
9.3022	-18.6237	-0.0027152	0.000120393	1.69518e-05	1.42982	0.0475879	
9.30745	-18.6344	-0.00274285	0.000120985	1.70293e-05	1.43007	0.0475971	
9.3127	-18.6451	-0.00277062	0.000121577	1.71066e-05	1.43032	0.0476064	
9.31796	-18.6558	-0.00279852	0.000122167	1.71837e-05	1.43056	0.0476156	
9.32323	-18.6666	-0.00282655	0.000122756	1.72605e-05	1.43081	0.0476248	
9.3285	-18.6773	-0.0028547	0.000123344	1.73371e-05	1.43106	0.047634	
9.33378	-18.6881	-0.00288297	0.000123931	1.74135e-05	1.4313	0.0476431	
9.33906	-18.6988	-0.00291136	0.000124517	1.74897e-05	1.43155	0.0476523	
9.34435	-18.7096	-0.00293988	0.000125101	1.75656e-05	1.4318	0.0476615	
9.34964	-18.7204	-0.00296852	0.000125685	1.76413e-05	1.43204	0.0476707	
9.35494	-18.7313	-0.00299727	0.000126267	1.77167e-05	1.43229	0.0476799	
9.36025	-18.7421	-0.00302615	0.000126847	1.77919e-05	1.43254	0.0476891	
9.36556	-18.7529	-0.00305514	0.000127427	1.78668e-05	1.43279	0.0476982	
9.37088	-18.7638	-0.00308425	0.000128005	1.79415e-05	1.43304	0.0477074	
9.37621	-18.7746	-0.00311348	0.000128582	1.8016e-05	1.43329	0.0477166	
9.38154	-18.7855	-0.00314282	0.000129157	1.80901e-05	1.43354	0.0477257	
9.38688	-18.7964	-0.00317228	0.000129731	1.8164e-05	1.43378	0.0477349	
9.39222	-18.8073	-0.00320185	0.000130303	1.82377e-05	1.43403	0.047744	
9.39757	-18.8182	-0.00323153	0.000130875	1.8311e-05	1.43428	0.0477532	
9.40292	-18.8292	-0.00326133	0.000131444	1.83841e-05	1.43453	0.0477623	
9.40829	-18.8401	-0.00329123	0.000132012	1.8457e-05	1.43478	0.0477715	
9.41365	-18.8511	-0.00332125	0.000132579	1.85295e-05	1.43503	0.0477806	
9.41903	-18.862	-0.00335137	0.000133144	1.86018e-05	1.43528	0.0477898	
9.42441	-18.873	-0.0033816	0.000133708	1.86737e-05	1.43553	0.0477989	
9.42979	-18.884	-0.00341194	0.00013427	1.87454e-05	1.43579	0.047808	
9.43519	-18.895	-0.00344238	0.00013483	1.88168e-05	1.43604	0.0478172	
9.44058	-18.9061	-0.00347293	0.000135389	1.88879e-05	1.43629	0.0478263	
9.44599	-18.9171	-0.00350358	0.000135946	1.89587e-05	1.43654	0.0478354	
9.4514	-18.9282	-0.00353433	0.000136501	1.90292e-05	1.43679	0.0478445	
9.45682	-18.9392	-0.00356519	0.000137055	1.90994e-05	1.43704	0.0478537	
9.46224	-18.9503	-0.00359614	0.000137607	1.91693e-05	1.4373	0.0478628	
9.46767	-18.9614	-0.0036272	0.000138157	1.92389e-05	1.43755	0.0478719	
9.4731	-18.9725	-0.00365835	0.000138706	1.93082e-05	1.4378	0.047881	
9.47855	-18.9836	-0.00368959	0.000139252	1.93771e-05	1.43805	0.0478901	
9.484	-18.9947	-0.00372094	0.000139797	1.94458e-05	1.43831	0.0478992	
9.48945	-19.0059	-0.00375237	0.00014034	1.95141e-05	1.43856	0.0479083	
9.49491	-19.017	-0.0037839	0.000140881	1.95821e-05	1.43882	0.0479174	
9.50038	-19.0282	-0.00381552	0.00014142	1.96497e-05	1.43907	0.0479265	
9.50585	-19.0394	-0.00384724	0.000141958	1.9717e-05	1.43932	0.0479356	
9.51133	-19.0506	-0.00387904	0.000142493	1.9784e-05	1.43958	0.0479447	
9.51682	-19.0618	-0.00391093	0.000143027	1.98507e-05	1.43983	0.0479538	
9.52231	-19.073	-0.00394291	0.000143558	1.9917e-05	1.44009	0.0479629	
9.52781	-19.0843	-0.00397497	0.000144087	1.9983e-05	1.44034	0.047972	
9.53331	-19.0955	-0.00400711	0.000144615	2.00486e-05	1.4406	0.0479811	
9.53882	-19.1068	-0.00403934	0.00014514	2.01139e-05	1.44086	0.0479902	
9.54434	-19.1181	-0.00407166	0.000145663	2.01788e-05	1.44111	0.0479993	
9.54986	-19.1294	-0.00410405	0.000146185	2.02433e-05	1.44137	0.0480083	
9.5554	-19.1407	-0.00413652	0.000146704	2.03075e-05	1.44163	0.0480174	
9.56093	-19.152	-0.00416907	0.000147221	2.03713e-05	1.44188	0.0480265	
9.56648	-19.1633	-0.00420169	0.000147735	2.04348e-05	1.44214	0.0480356	
9.57203	-19.1747	-0.00423439	0.000148248	2.04979e-05	1.4424	0.0480446	
9.57758	-19.186	-0.00426717	0.000148758	2.05606e-05	1.44266	0.0480537	
9.58314	-19.1974	-0.00430001	0.000149266	2.0623e-05	1.44291	0.0480628	
9.58871	-19.2088	-0.00433293	0.000149772	2.0685e-05	1.44317	0.0480718	
9.59429	-19.2202	-0.00436592	0.000150275	2.07465e-05	1.44343	0.0480809	
9.59987	-19.2316	-0.00439897	0.000150776	2.08078e-05	1.44369	0.04809	
9.60546	-19.243	-0.00443209	0.000151275	2.08686e-05	1.44395	0.048099	
9.61105	-19.2545	-0.00446528	0.000151772	2.0929e-05	1.44421	0.0481081	
9.61666	-19.2659	-0.00449853	0.000152266	2.0989e-05	1.44447	0.0481171	
9.62226	-19.2774	-0.00453184	0.000152757	2.10487e-05	1.44473	0.0481262	
9.62788	-19.2889	-0.00456521	0.000153246	2.11079e-05	1.44499	0.0481353	
9.6335	-19.3004	-0.00459864	0.000153733	2.11667e-05	1.44525	0.0481443	
9.63913	-19.3119	-0.00463213	0.000154217	2.12252e-05	1.44551	0.0481534	
9.64476	-19.3234	-0.00466567	0.000154699	2.12832e-05	1.44577	0.0481624	
9.6504	-19.335	-0.00469927	0.000155178	2.13408e-05	1.44604	0.0481715	
9.65605	-19.3465	-0.00473292	0.000155655	2.1398e-05	1.4463	0.0481805	
9.6617	-19.3581	-0.00476662	0.000156129	2.14548e-05	1.44656	0.0481896	
9.66737	-19.3697	-0.00480038	0.0001566	2.15111e-05	1.44682	0.0481986	
9.67303	-19.3813	-0.00483418	0.000157069	2.15671e-05	1.44709	0.0482077	
9.67871	-19.3929	-0.00486802	0.000157535	2.16226e-05	1.44735	0.0482167	
9.68439	-19.4045	-0.00490191	0.000157998	2.16776e-05	1.44761	0.0482257	
9.69008	-19.4161	-0.00493585	0.000158459	2.17323e-05	1.44788	0.0482348	
9.69577	-19.4278	-0.00496982	0.000158917	2.17865e-05	1.44814	0.0482438	
9.70147	-19.4395	-0.00500384	0.000159372	2.18403e-05	1.44841	0.0482529	
9.70718	-19.4511	-0.00503789	0.000159825	2.18936e-05	1.44867	0.0482619	
9.71289	-19.4628	-0.00507199	0.000160274	2.19465e-05	1.44894	0.0482709	
9.71861	-19.4745	-0.00510611	0.000160721	2.19989e-05	1.4492	0.04828	
9.72434	-19.4863	-0.00514027	0.000161165	2.20509e-05	1.44947	0.048289	
9.73007	-19.498	-0.00517446	0.000161606	2.21024e-05	1.44974	0.048298	
9.73582	-19.5097	-0.00520868	0.000162044	2.21535e-05	1.45	0.0483071	
9.74156	-19.5215	-0.00524293	0.00016248	2.22041e-05	1.45027	0.0483161	
9.74732	-19.5333	-0.0052772	0.000162912	2.22543e-05	1.45054	0.0483252	
9.75308	-19.5451	-0.0053115	0.000163341	2.2304e-05	1.4508	0.0483342	
9.75885	-19.5569	-0.00534582	0.000163768	2.23532e-05	1.45107	0.0483432	
9.76462	-19.5687	-0.00538016	0.000164191	2.2402e-05	1.45134	0.0483522	
9.77041	-19.5805	-0.00541452	0.000164611	2.24503e-05	1.45161	0.0483613	
9.7762	-19.5924	-0.00544889	0.000165029	2.24981e-05	1.45188	0.0483703	
9.78199	-19.6042	-0.00548329	0.000165443	2.25454e-05	1.45215	0.0483793	
9.78779	-19.6161	-0.00551769	0.000165854	2.25923e-05	1.45242	0.0483884	
9.7936	-19.628	-0.00555211	0.000166262	2.26387e-05	1.45269	0.0483974	
9.79942	-19.6399	-0.00558653	0.000166667	2.26845e-05	1.45296	0.0484064	
9.80524	-19.6518	-0.00562097	0.000167068	2.27299e-05	1.45323	0.0484155	
9.81107	-19.6637	-0.00565541	0.000167467	2.27749e-05	1.4535	0.0484245	
9.81691	-19.6757	-0.00568985	0.000167862	2.28193e-05	1.45377	0.0484335	
9.82275	-19.6876	-0.0057243	0.000168254	2.28632e-05	1.45405	0.0484426	
9.82861	-19.6996	-0.00575875	0.000168643	2.29066e-05	1.45432	0.0484516	
9.83446	-19.7116	-0.00579319	0.000169028	2.29495e-05	1.45459	0.0484606	
9.84033	-19.7236	-0.00582763	0.00016941	2.29919e-05	1.45486	0.0484697	
9.8462	-19.7356	-0.00586207	0.000169789	2.30338e-05	1.45514	0.0484787	
9.85208	-19.7476	-0.0058965	0.000170164	2.30752e-05	1.45541	0.0484877	
9.85797	-19.7597	-0.00593092	0.000170536	2.31161e-05	1.45569	0.0484967	
9.86386	-19.7717	-0.00596532	0.000170905	2.31565e-05	1.45596	0.0485058	
9.86976	-19.7838	-0.00599972	0.00017127	2.31964e-05	1.45624	0.0485148	
9.87567	-19.7959	-0.0060341	0.000171632	2.32357e-05	1.45651	0.0485238	
9.88158	-19.808	-0.00606846	0.00017199	2.32745e-05	1.45679	0.0485329	
