Time,Altitude,X_Moment,Attack_Angle,Trajectory_Angle,Center_of_Mass,Dynamic_Pressure,Mass,Stability_Margin,Thrust,Longitude,Velocity,Wind_Velocity,G_Force,YZ_Moment,Static_Moment,Engine_Angle,Pitch_Angle,Focus,Control_Thrust,Drug_Coefficient,Rocket_Length,Lift_Force
312.8,171.991,242662,6.20668,2.84331,7.11165,1.92255,57742.2,0,1.3165e+06,733.862,5014.13,0,2.45212,1.06626e+07,821286,0,-9.35555,9.99067,N/A,N/A,N/A,0
312.9,172.016,242512,6.21012,2.8399,7.11104,1.92426,57706.7,0,1.3165e+06,734.363,5016.36,0,2.45365,1.06553e+07,820709,0,-9.36335,10.0002,N/A,N/A,N/A,0
313,172.041,242363,6.21356,2.8365,7.11043,1.92596,57671.1,0,1.3165e+06,734.864,5018.58,0,2.45518,1.0648e+07,820132,0,-9.37114,10.0002,N/A,N/A,N/A,0
313.1,172.066,242213,6.217,2.83312,7.10982,1.92767,57635.5,0,1.3165e+06,735.365,5020.8,0,2.45672,1.06408e+07,819556,0,-9.37893,10.0002,N/A,N/A,N/A,0
313.2,172.091,242064,6.22044,2.82974,7.1092,1.92938,57599.9,0,1.3165e+06,735.866,5023.03,0,2.45825,1.06335e+07,818979,0,-9.3867,10.0002,N/A,N/A,N/A,0
313.3,172.116,241914,6.22388,2.82637,7.10859,1.93109,57564.3,0,1.3165e+06,736.368,5025.26,0,2.45979,1.06262e+07,818402,0,-9.39447,10.0002,N/A,N/A,N/A,0
313.4,172.14,241765,6.22732,2.823,7.10797,1.9328,57528.8,0,1.3165e+06,736.869,5027.48,0,2.46133,1.06189e+07,817825,0,-9.40224,10.0097,N/A,N/A,N/A,0
313.5,172.165,241615,6.23076,2.81965,7.10735,1.93452,57493.2,0,1.3165e+06,737.371,5029.71,0,2.46287,1.06116e+07,817248,0,-9.40999,10.0097,N/A,N/A,N/A,0
313.6,172.19,241466,6.2342,2.81631,7.10673,1.93623,57457.6,0,1.3165e+06,737.874,5031.94,0,2.46442,1.06044e+07,816671,0,-9.41775,10.0097,N/A,N/A,N/A,0
313.7,172.215,241316,6.23764,2.81297,7.10611,1.93795,57422,0,1.3165e+06,738.376,5034.18,0,2.46596,1.05971e+07,816094,0,-9.42549,10.0097,N/A,N/A,N/A,0
313.8,172.239,241166,6.24108,2.80965,7.10548,1.93967,57386.4,0,1.3165e+06,738.879,5036.41,0,2.46751,1.05898e+07,815517,0,-9.43323,10.0097,N/A,N/A,N/A,0
313.9,172.264,241017,6.24452,2.80633,7.10486,1.94139,57350.8,0,1.3165e+06,739.382,5038.65,0,2.46906,1.05825e+07,814939,0,-9.44096,10.0192,N/A,N/A,N/A,0
314,172.289,240867,6.24796,2.80302,7.10423,1.94312,57315.3,0,1.3165e+06,739.885,5040.88,0,2.47061,1.05752e+07,814362,0,-9.44868,10.0192,N/A,N/A,N/A,0
314.1,172.313,240718,6.2514,2.79972,7.10361,1.94484,57279.7,0,1.3165e+06,740.388,5043.12,0,2.47216,1.05679e+07,813785,0,-9.45639,10.0192,N/A,N/A,N/A,0
314.2,172.338,240568,6.25484,2.79643,7.10298,1.94657,57244.1,0,1.3165e+06,740.892,5045.36,0,2.47372,1.05607e+07,813207,0,-9.4641,10.0192,N/A,N/A,N/A,0
314.3,172.362,240419,6.25828,2.79314,7.10235,1.9483,57208.5,0,1.3165e+06,741.396,5047.6,0,2.47528,1.05534e+07,812630,0,-9.47181,10.0192,N/A,N/A,N/A,0
314.4,172.387,240269,6.26172,2.78987,7.10172,1.95003,57172.9,0,1.3165e+06,741.9,5049.85,0,2.47683,1.05461e+07,812052,0,-9.4795,10.0287,N/A,N/A,N/A,0
314.5,172.412,240120,6.26516,2.7866,7.10108,1.95176,57137.4,0,1.3165e+06,742.404,5052.09,0,2.4784,1.05388e+07,811474,0,-9.48719,10.0287,N/A,N/A,N/A,0
314.6,172.436,239970,6.2686,2.78335,7.10045,1.9535,57101.8,0,1.3165e+06,742.909,5054.34,0,2.47996,1.05315e+07,810897,0,-9.49487,10.0287,N/A,N/A,N/A,0
314.7,172.461,239821,6.27204,2.7801,7.09981,1.95524,57066.2,0,1.3165e+06,743.413,5056.58,0,2.48152,1.05242e+07,810319,0,-9.50255,10.0287,N/A,N/A,N/A,0
314.8,172.485,239671,6.27548,2.77686,7.09918,1.95698,57030.6,0,1.3165e+06,743.918,5058.83,0,2.48309,1.05169e+07,809741,0,-9.51022,10.0287,N/A,N/A,N/A,0
314.9,172.51,239522,6.27892,2.77363,7.09854,1.95872,56995,0,1.3165e+06,744.423,5061.08,0,2.48466,1.05096e+07,809163,0,-9.51788,10.0287,N/A,N/A,N/A,0
315,172.534,239372,6.28236,2.77041,7.0979,1.96046,56959.5,0,1.3165e+06,744.929,5063.34,0,2.48623,1.05023e+07,808585,0,-9.52554,10.0381,N/A,N/A,N/A,0
315.1,172.559,239223,6.2858,2.7672,7.09726,1.9622,56923.9,0,1.3165e+06,745.434,5065.59,0,2.4878,1.0495e+07,808007,0,-9.53318,10.0381,N/A,N/A,N/A,0
315.2,172.583,239073,6.28924,2.76399,7.09662,1.96395,56888.3,0,1.3165e+06,745.94,5067.84,0,2.48938,1.04877e+07,807429,0,-9.54082,10.0381,N/A,N/A,N/A,0
315.3,172.608,238924,6.29268,2.7608,7.09597,1.9657,56852.7,0,1.3165e+06,746.446,5070.1,0,2.49095,1.04804e+07,806851,0,-9.54846,10.0381,N/A,N/A,N/A,0
315.4,172.632,238774,6.29612,2.75761,7.09533,1.96745,56817.1,0,1.3165e+06,746.953,5072.36,0,2.49253,1.0473e+07,806273,0,-9.55609,10.0381,N/A,N/A,N/A,0
315.5,172.656,238624,6.29956,2.75443,7.09468,1.9692,56781.6,0,1.3165e+06,747.459,5074.62,0,2.49411,1.04657e+07,805694,0,-9.56371,10.0475,N/A,N/A,N/A,0
315.6,172.681,238475,6.303,2.75126,7.09404,1.97096,56746,0,1.3165e+06,747.966,5076.88,0,2.4957,1.04584e+07,805116,0,-9.57132,10.0475,N/A,N/A,N/A,0
315.7,172.705,238325,6.30644,2.7481,7.09339,1.97271,56710.4,0,1.3165e+06,748.473,5079.14,0,2.49728,1.04511e+07,804538,0,-9.57893,10.0475,N/A,N/A,N/A,0
315.8,172.73,238176,6.30988,2.74495,7.09274,1.97447,56674.8,0,1.3165e+06,748.98,5081.4,0,2.49887,1.04438e+07,803959,0,-9.58653,10.0475,N/A,N/A,N/A,0
315.9,172.754,238026,6.31332,2.74181,7.09209,1.97623,56639.2,0,1.3165e+06,749.488,5083.67,0,2.50045,1.04365e+07,803381,0,-9.59412,10.0475,N/A,N/A,N/A,0
316,172.778,237877,6.31676,2.73867,7.09143,1.97799,56603.6,0,1.3165e+06,749.995,5085.93,0,2.50205,1.04292e+07,802802,0,-9.60171,10.0568,N/A,N/A,N/A,0
316.1,172.802,237727,6.3202,2.73555,7.09078,1.97976,56568.1,0,1.3165e+06,750.503,5088.2,0,2.50364,1.04218e+07,802223,0,-9.60929,10.0568,N/A,N/A,N/A,0
316.2,172.827,237578,6.32364,2.73243,7.09012,1.98152,56532.5,0,1.3165e+06,751.011,5090.47,0,2.50523,1.04145e+07,801645,0,-9.61687,10.0568,N/A,N/A,N/A,0
316.3,172.851,237428,6.32708,2.72933,7.08947,1.98329,56496.9,0,1.3165e+06,751.52,5092.74,0,2.50683,1.04072e+07,801066,0,-9.62443,10.0568,N/A,N/A,N/A,0
316.4,172.875,237279,6.33052,2.72623,7.08881,1.98506,56461.3,0,1.3165e+06,752.028,5095.02,0,2.50843,1.03999e+07,800487,0,-9.63199,10.0568,N/A,N/A,N/A,0
316.5,172.9,237129,6.33396,2.72314,7.08815,1.98683,56425.7,0,1.3165e+06,752.537,5097.29,0,2.51003,1.03925e+07,799908,0,-9.63955,10.0662,N/A,N/A,N/A,0
316.6,172.924,236980,6.3374,2.72006,7.08749,1.98861,56390.2,0,1.3165e+06,753.046,5099.56,0,2.51163,1.03852e+07,799329,0,-9.64709,10.0662,N/A,N/A,N/A,0
316.7,172.948,236830,6.34084,2.71698,7.08682,1.99038,56354.6,0,1.3165e+06,753.555,5101.84,0,2.51323,1.03779e+07,798750,0,-9.65463,10.0662,N/A,N/A,N/A,0
316.8,172.972,236681,6.34428,2.71392,7.08616,1.99216,56319,0,1.3165e+06,754.065,5104.12,0,2.51484,1.03705e+07,798171,0,-9.66216,10.0662,N/A,N/A,N/A,0
316.9,172.996,236531,6.34772,2.71086,7.08549,1.99394,56283.4,0,1.3165e+06,754.575,5106.4,0,2.51645,1.03632e+07,797592,0,-9.66969,10.0662,N/A,N/A,N/A,0
317,173.02,236382,6.35116,2.70782,7.08483,1.99572,56247.8,0,1.3165e+06,755.085,5108.68,0,2.51806,1.03559e+07,797012,0,-9.67721,10.0754,N/A,N/A,N/A,0
317.1,173.045,236232,6.3546,2.70478,7.08416,1.99751,56212.3,0,1.3165e+06,755.595,5110.96,0,2.51967,1.03485e+07,796433,0,-9.68472,10.0754,N/A,N/A,N/A,0
317.2,173.069,236082,6.35804,2.70175,7.08349,1.99929,56176.7,0,1.3165e+06,756.105,5113.25,0,2.52129,1.03412e+07,795854,0,-9.69223,10.0754,N/A,N/A,N/A,0
317.3,173.093,235933,6.36148,2.69873,7.08282,2.00108,56141.1,0,1.3165e+06,756.616,5115.54,0,2.5229,1.03339e+07,795274,0,-9.69972,10.0754,N/A,N/A,N/A,0
317.4,173.117,235783,6.36492,2.69572,7.08215,2.00287,56105.5,0,1.3165e+06,757.127,5117.82,0,2.52452,1.03265e+07,794695,0,-9.70722,10.0754,N/A,N/A,N/A,0
317.5,173.141,235634,6.36836,2.69272,7.08147,2.00466,56069.9,0,1.3165e+06,757.638,5120.11,0,2.52614,1.03192e+07,794115,0,-9.7147,10.0847,N/A,N/A,N/A,0
317.6,173.165,235484,6.3718,2.68973,7.0808,2.00646,56034.3,0,1.3165e+06,758.149,5122.4,0,2.52776,1.03118e+07,793536,0,-9.72218,10.0847,N/A,N/A,N/A,0
317.7,173.189,235335,6.37524,2.68674,7.08012,2.00825,55998.8,0,1.3165e+06,758.661,5124.69,0,2.52939,1.03045e+07,792956,0,-9.72965,10.0847,N/A,N/A,N/A,0
317.8,173.213,235185,6.37868,2.68377,7.07944,2.01005,55963.2,0,1.3165e+06,759.172,5126.99,0,2.53102,1.02971e+07,792376,0,-9.73712,10.0847,N/A,N/A,N/A,0
317.9,173.237,235036,6.38212,2.6808,7.07876,2.01185,55927.6,0,1.3165e+06,759.684,5129.28,0,2.53264,1.02898e+07,791796,0,-9.74457,10.0847,N/A,N/A,N/A,0
318,173.261,234886,6.38556,2.67784,7.07808,2.01365,55892,0,1.3165e+06,760.197,5131.58,0,2.53428,1.02824e+07,791217,0,-9.75202,10.0939,N/A,N/A,N/A,0
318.1,173.285,234737,6.389,2.67489,7.0774,2.01545,55856.4,0,1.3165e+06,760.709,5133.88,0,2.53591,1.02751e+07,790637,0,-9.75947,10.0939,N/A,N/A,N/A,0
318.2,173.309,234587,6.39244,2.67195,7.07671,2.01726,55820.9,0,1.3165e+06,761.222,5136.18,0,2.53754,1.02677e+07,790057,0,-9.76691,10.0939,N/A,N/A,N/A,0
318.3,173.333,234438,6.39588,2.66902,7.07603,2.01907,55785.3,0,1.3165e+06,761.735,5138.48,0,2.53918,1.02604e+07,789477,0,-9.77434,10.0939,N/A,N/A,N/A,0
318.4,173.357,234288,6.39932,2.6661,7.07534,2.02088,55749.7,0,1.3165e+06,762.248,5140.78,0,2.54082,1.0253e+07,788896,0,-9.78176,10.1031,N/A,N/A,N/A,0
318.5,173.381,234139,6.40276,2.66319,7.07465,2.02269,55714.1,0,1.3165e+06,762.761,5143.09,0,2.54246,1.02456e+07,788316,0,-9.78918,10.1031,N/A,N/A,N/A,0
318.6,173.405,233989,6.4062,2.66028,7.07396,2.0245,55678.5,0,1.3165e+06,763.275,5145.39,0,2.5441,1.02383e+07,787736,0,-9.79659,10.1031,N/A,N/A,N/A,0
318.7,173.429,233840,6.40964,2.65739,7.07327,2.02632,55643,0,1.3165e+06,763.789,5147.7,0,2.54575,1.02309e+07,787156,0,-9.80399,10.1031,N/A,N/A,N/A,0
318.8,173.452,233690,6.41308,2.6545,7.07258,2.02814,55607.4,0,1.3165e+06,764.303,5150.01,0,2.5474,1.02235e+07,786575,0,-9.81139,10.1031,N/A,N/A,N/A,0
318.9,173.476,233540,6.41652,2.65162,7.07189,2.02996,55571.8,0,1.3165e+06,764.817,5152.32,0,2.54905,1.02162e+07,785995,0,-9.81878,10.1123,N/A,N/A,N/A,0
319,173.5,233391,6.41996,2.64875,7.07119,2.03178,55536.2,0,1.3165e+06,765.332,5154.63,0,2.5507,1.02088e+07,785414,0,-9.82616,10.1123,N/A,N/A,N/A,0
319.1,173.524,233241,6.4234,2.64589,7.07049,2.0336,55500.6,0,1.3165e+06,765.847,5156.94,0,2.55235,1.02014e+07,784834,0,-9.83353,10.1123,N/A,N/A,N/A,0
319.2,173.548,233092,6.42684,2.64304,7.0698,2.03543,55465,0,1.3165e+06,766.362,5159.26,0,2.55401,1.01941e+07,784253,0,-9.8409,10.1123,N/A,N/A,N/A,0
319.3,173.571,232942,6.43028,2.64019,7.0691,2.03725,55429.5,0,1.3165e+06,766.877,5161.57,0,2.55567,1.01867e+07,783672,0,-9.84827,10.1123,N/A,N/A,N/A,0
319.4,173.595,232793,6.43372,2.63736,7.06839,2.03908,55393.9,0,1.3165e+06,767.393,5163.89,0,2.55733,1.01793e+07,783092,0,-9.85562,10.1214,N/A,N/A,N/A,0
319.5,173.619,232643,6.43716,2.63453,7.06769,2.04092,55358.3,0,1.3165e+06,767.908,5166.21,0,2.55899,1.01719e+07,782511,0,-9.86297,10.1214,N/A,N/A,N/A,0
319.6,173.643,232494,6.4406,2.63172,7.06699,2.04275,55322.7,0,1.3165e+06,768.424,5168.53,0,2.56065,1.01646e+07,781930,0,-9.87031,10.1214,N/A,N/A,N/A,0
319.7,173.666,232344,6.44404,2.62891,7.06628,2.04459,55287.1,0,1.3165e+06,768.94,5170.86,0,2.56232,1.01572e+07,781349,0,-9.87765,10.1214,N/A,N/A,N/A,0
319.8,173.69,232195,6.44748,2.62611,7.06557,2.04642,55251.6,0,1.3165e+06,769.457,5173.18,0,2.56399,1.01498e+07,780768,0,-9.88497,10.1214,N/A,N/A,N/A,0
319.9,173.714,232045,6.45092,2.62332,7.06487,2.04826,55216,0,1.3165e+06,769.974,5175.51,0,2.56566,1.01424e+07,780187,0,-9.8923,10.1305,N/A,N/A,N/A,0
320,173.738,231896,6.45436,2.62054,7.06415,2.05011,55180.4,0,1.3165e+06,770.49,5177.83,0,2.56733,1.0135e+07,779606,0,-9.89961,10.1305,N/A,N/A,N/A,0
320.1,173.761,231746,6.4578,2.61777,7.06344,2.05195,55144.8,0,1.3165e+06,771.008,5180.16,0,2.56901,1.01276e+07,779025,0,-9.90692,10.1305,N/A,N/A,N/A,0
320.2,173.785,231597,6.46124,2.615,7.06273,2.0538,55109.2,0,1.3165e+06,771.525,5182.49,0,2.57068,1.01203e+07,778443,0,-9.91422,10.1305,N/A,N/A,N/A,0
320.3,173.809,231447,6.46468,2.61225,7.06201,2.05565,55073.7,0,1.3165e+06,772.042,5184.83,0,2.57236,1.01129e+07,777862,0,-9.92151,10.1305,N/A,N/A,N/A,0
320.4,173.832,231298,6.46812,2.6095,7.0613,2.0575,55038.1,0,1.3165e+06,772.56,5187.16,0,2.57405,1.01055e+07,777281,0,-9.9288,10.1395,N/A,N/A,N/A,0
320.5,173.856,231148,6.47156,2.60677,7.06058,2.05935,55002.5,0,1.3165e+06,773.078,5189.49,0,2.57573,1.00981e+07,776699,0,-9.93608,10.1395,N/A,N/A,N/A,0
320.6,173.879,230998,6.475,2.60404,7.05986,2.0612,54966.9,0,1.3165e+06,773.597,5191.83,0,2.57742,1.00907e+07,776118,0,-9.94335,10.1395,N/A,N/A,N/A,0
320.7,173.903,230849,6.47844,2.60132,7.05914,2.06306,54931.3,0,1.3165e+06,774.115,5194.17,0,2.5791,1.00833e+07,775536,0,-9.95062,10.1395,N/A,N/A,N/A,0
320.8,173.927,230699,6.48188,2.59861,7.05842,2.06492,54895.8,0,1.3165e+06,774.634,5196.51,0,2.58079,1.00759e+07,774954,0,-9.95788,10.1395,N/A,N/A,N/A,0
320.9,173.95,230550,6.48532,2.59591,7.05769,2.06678,54860.2,0,1.3165e+06,775.153,5198.85,0,2.58249,1.00685e+07,774373,0,-9.96513,10.1486,N/A,N/A,N/A,0
321,173.974,230400,6.48876,2.59322,7.05697,2.06864,54824.6,0,1.3165e+06,775.672,5201.19,0,2.58418,1.00611e+07,773791,0,-9.97238,10.1486,N/A,N/A,N/A,0
321.1,173.997,230251,6.4922,2.59053,7.05624,2.07051,54789,0,1.3165e+06,776.192,5203.54,0,2.58588,1.00537e+07,773209,0,-9.97962,10.1486,N/A,N/A,N/A,0
321.2,174.021,230101,6.49564,2.58786,7.05551,2.07238,54753.4,0,1.3165e+06,776.711,5205.88,0,2.58758,1.00463e+07,772627,0,-9.98685,10.1486,N/A,N/A,N/A,0
321.3,174.044,229952,6.49908,2.58519,7.05478,2.07424,54717.8,0,1.3165e+06,777.231,5208.23,0,2.58928,1.00389e+07,772045,0,-9.99408,10.1576,N/A,N/A,N/A,0
321.4,174.068,229802,6.50252,2.58253,7.05405,2.07612,54682.3,0,1.3165e+06,777.751,5210.58,0,2.59098,1.00315e+07,771463,0,-10.0013,10.1576,N/A,N/A,N/A,0
321.5,174.091,229653,6.50596,2.57989,7.05332,2.07799,54646.7,0,1.3165e+06,778.272,5212.93,0,2.59269,1.00241e+07,770881,0,-10.0085,10.1576,N/A,N/A,N/A,0
321.6,174.115,229503,6.5094,2.57725,7.05258,2.07986,54611.1,0,1.3165e+06,778.793,5215.29,0,2.5944,1.00167e+07,770299,0,-10.0157,10.1576,N/A,N/A,N/A,0
321.7,174.138,229354,6.51284,2.57462,7.05185,2.08174,54575.5,0,1.3165e+06,779.313,5217.64,0,2.59611,1.00092e+07,769717,0,-10.0229,10.1576,N/A,N/A,N/A,0
321.8,174.162,229204,6.51628,2.57199,7.05111,2.08362,54539.9,0,1.3165e+06,779.835,5220,0,2.59782,1.00018e+07,769134,0,-10.0301,10.1665,N/A,N/A,N/A,0
321.9,174.185,229055,6.51972,2.56938,7.05037,2.0855,54504.4,0,1.3165e+06,780.356,5222.35,0,2.59953,9.99441e+06,768552,0,-10.0373,10.1665,N/A,N/A,N/A,0
322,174.208,228905,6.52316,2.56678,7.04963,2.08739,54468.8,0,1.3165e+06,780.877,5224.71,0,2.60125,9.98699e+06,767970,0,-10.0445,10.1665,N/A,N/A,N/A,0
322.1,174.232,228756,6.5266,2.56418,7.04889,2.08927,54433.2,0,1.3165e+06,781.399,5227.07,0,2.60297,9.97957e+06,767387,0,-10.0516,10.1665,N/A,N/A,N/A,0
322.2,174.255,228606,6.53004,2.5616,7.04815,2.09116,54397.6,0,1.3165e+06,781.921,5229.43,0,2.60469,9.97215e+06,766805,0,-10.0588,10.1665,N/A,N/A,N/A,0
322.3,174.279,228456,6.53348,2.55902,7.0474,2.09305,54362,0,1.3165e+06,782.444,5231.8,0,2.60641,9.96473e+06,766222,0,-10.066,10.1755,N/A,N/A,N/A,0
322.4,174.302,228307,6.53692,2.55645,7.04665,2.09495,54326.5,0,1.3165e+06,782.966,5234.16,0,2.60814,9.9573e+06,765639,0,-10.0731,10.1755,N/A,N/A,N/A,0
322.5,174.325,228157,6.54036,2.55389,7.0459,2.09684,54290.9,0,1.3165e+06,783.489,5236.53,0,2.60987,9.94987e+06,765057,0,-10.0803,10.1755,N/A,N/A,N/A,0
322.6,174.349,228008,6.5438,2.55134,7.04515,2.09874,54255.3,0,1.3165e+06,784.012,5238.9,0,2.6116,9.94245e+06,764474,0,-10.0874,10.1755,N/A,N/A,N/A,0
322.7,174.372,227858,6.54724,2.5488,7.0444,2.10064,54219.7,0,1.3165e+06,784.535,5241.27,0,2.61333,9.93502e+06,763891,0,-10.0945,10.1844,N/A,N/A,N/A,0
322.8,174.395,227709,6.55068,2.54627,7.04365,2.10254,54184.1,0,1.3165e+06,785.059,5243.64,0,2.61506,9.92758e+06,763308,0,-10.1016,10.1844,N/A,N/A,N/A,0
322.9,174.418,227559,6.55412,2.54375,7.04289,2.10444,54148.5,0,1.3165e+06,785.582,5246.01,0,2.6168,9.92015e+06,762725,0,-10.1088,10.1844,N/A,N/A,N/A,0
323,174.442,227410,6.55756,2.54123,7.04214,2.10635,54113,0,1.3165e+06,786.106,5248.39,0,2.61854,9.91272e+06,762142,0,-10.1159,10.1844,N/A,N/A,N/A,0
323.1,174.465,227260,6.561,2.53872,7.04138,2.10825,54077.4,0,1.3165e+06,786.631,5250.77,0,2.62028,9.90528e+06,761559,0,-10.123,10.1844,N/A,N/A,N/A,0
323.2,174.488,227111,6.56444,2.53623,7.04062,2.11016,54041.8,0,1.3165e+06,787.155,5253.14,0,2.62202,9.89784e+06,760976,0,-10.1301,10.1933,N/A,N/A,N/A,0
323.3,174.512,226961,6.56788,2.53374,7.03986,2.11208,54006.2,0,1.3165e+06,787.68,5255.52,0,2.62377,9.8904e+06,760392,0,-10.1372,10.1933,N/A,N/A,N/A,0
323.4,174.535,226812,6.57132,2.53126,7.0391,2.11399,53970.6,0,1.3165e+06,788.205,5257.9,0,2.62552,9.88296e+06,759809,0,-10.1442,10.1933,N/A,N/A,N/A,0
323.5,174.558,226662,6.57476,2.52879,7.03833,2.11591,53935.1,0,1.3165e+06,788.73,5260.29,0,2.62727,9.87552e+06,759226,0,-10.1513,10.1933,N/A,N/A,N/A,0
323.6,174.581,226513,6.5782,2.52633,7.03757,2.11782,53899.5,0,1.3165e+06,789.255,5262.67,0,2.62902,9.86807e+06,758642,0,-10.1584,10.1933,N/A,N/A,N/A,0
323.7,174.604,226363,6.58164,2.52388,7.0368,2.11974,53863.9,0,1.3165e+06,789.781,5265.06,0,2.63078,9.86063e+06,758059,0,-10.1654,10.2021,N/A,N/A,N/A,0
323.8,174.628,226213,6.58508,2.52143,7.03603,2.12167,53828.3,0,1.3165e+06,790.307,5267.45,0,2.63254,9.85318e+06,757475,0,-10.1725,10.2021,N/A,N/A,N/A,0
323.9,174.651,226064,6.58852,2.519,7.03526,2.12359,53792.7,0,1.3165e+06,790.833,5269.84,0,2.6343,9.84573e+06,756892,0,-10.1795,10.2021,N/A,N/A,N/A,0
324,174.674,225914,6.59196,2.51657,7.03449,2.12552,53757.2,0,1.3165e+06,791.359,5272.23,0,2.63606,9.83828e+06,756308,0,-10.1866,10.2021,N/A,N/A,N/A,0
324.1,174.697,225765,6.5954,2.51416,7.03371,2.12745,53721.6,0,1.3165e+06,791.886,5274.62,0,2.63782,9.83083e+06,755724,0,-10.1936,10.2109,N/A,N/A,N/A,0
324.2,174.72,225615,6.59884,2.51175,7.03294,2.12938,53686,0,1.3165e+06,792.413,5277.01,0,2.63959,9.82337e+06,755140,0,-10.2006,10.2109,N/A,N/A,N/A,0
324.3,174.743,225466,6.60228,2.50935,7.03216,2.13131,53650.4,0,1.3165e+06,792.94,5279.41,0,2.64136,9.81591e+06,754557,0,-10.2077,10.2109,N/A,N/A,N/A,0
324.4,174.766,225316,6.60572,2.50696,7.03138,2.13325,53614.8,0,1.3165e+06,793.467,5281.81,0,2.64313,9.80846e+06,753973,0,-10.2147,10.2109,N/A,N/A,N/A,0
324.5,174.79,225167,6.60916,2.50458,7.0306,2.13519,53579.2,0,1.3165e+06,793.995,5284.21,0,2.6449,9.801e+06,753389,0,-10.2217,10.2109,N/A,N/A,N/A,0
324.6,174.813,225017,6.6126,2.50221,7.02982,2.13713,53543.7,0,1.3165e+06,794.522,5286.61,0,2.64668,9.79354e+06,752805,0,-10.2287,10.2197,N/A,N/A,N/A,0
324.7,174.836,224868,6.61604,2.49985,7.02903,2.13907,53508.1,0,1.3165e+06,795.05,5289.01,0,2.64846,9.78607e+06,752220,0,-10.2357,10.2197,N/A,N/A,N/A,0
324.8,174.859,224718,6.61948,2.49749,7.02825,2.14102,53472.5,0,1.3165e+06,795.579,5291.42,0,2.65024,9.77861e+06,751636,0,-10.2427,10.2197,N/A,N/A,N/A,0
324.9,174.882,224569,6.62292,2.49515,7.02746,2.14296,53436.9,0,1.3165e+06,796.107,5293.82,0,2.65202,9.77114e+06,751052,0,-10.2496,10.2197,N/A,N/A,N/A,0
325,174.905,224419,6.62636,2.49281,7.02667,2.14491,53401.3,0,1.3165e+06,796.636,5296.23,0,2.65381,9.76367e+06,750468,0,-10.2566,10.2285,N/A,N/A,N/A,0
325.1,174.928,224270,6.6298,2.49049,7.02588,2.14686,53365.8,0,1.3165e+06,797.165,5298.64,0,2.6556,9.7562e+06,749883,0,-10.2636,10.2285,N/A,N/A,N/A,0
325.2,174.951,224120,6.63324,2.48817,7.02509,2.14882,53330.2,0,1.3165e+06,797.694,5301.05,0,2.65739,9.74873e+06,749299,0,-10.2705,10.2285,N/A,N/A,N/A,0
325.3,174.974,223971,6.63668,2.48586,7.0243,2.15077,53294.6,0,1.3165e+06,798.224,5303.46,0,2.65918,9.74126e+06,748714,0,-10.2775,10.2285,N/A,N/A,N/A,0
325.4,174.997,223821,6.64012,2.48356,7.0235,2.15273,53259,0,1.3165e+06,798.753,5305.88,0,2.66098,9.73378e+06,748130,0,-10.2844,10.2285,N/A,N/A,N/A,0
325.5,175.02,223671,6.64356,2.48127,7.02271,2.15469,53223.4,0,1.3165e+06,799.283,5308.29,0,2.66277,9.72631e+06,747545,0,-10.2914,10.2372,N/A,N/A,N/A,0
325.6,175.043,223522,6.647,2.47898,7.02191,2.15665,53187.9,0,1.3165e+06,799.814,5310.71,0,2.66457,9.71883e+06,746960,0,-10.2983,10.2372,N/A,N/A,N/A,0
325.7,175.066,223372,6.65044,2.47671,7.02111,2.15862,53152.3,0,1.3165e+06,800.344,5313.13,0,2.66638,9.71135e+06,746376,0,-10.3052,10.2372,N/A,N/A,N/A,0
325.8,175.089,223223,6.65388,2.47445,7.02031,2.16059,53116.7,0,1.3165e+06,800.875,5315.55,0,2.66818,9.70387e+06,745791,0,-10.3122,10.2372,N/A,N/A,N/A,0
325.9,175.112,223073,6.65732,2.47219,7.0195,2.16255,53081.1,0,1.3165e+06,801.406,5317.97,0,2.66999,9.69638e+06,745206,0,-10.3191,10.2372,N/A,N/A,N/A,0
326,175.135,222924,6.66076,2.46995,7.0187,2.16453,53045.5,0,1.3165e+06,801.937,5320.4,0,2.6718,9.6889e+06,744621,0,-10.326,10.2459,N/A,N/A,N/A,0
326.1,175.158,222774,6.6642,2.46771,7.01789,2.1665,53010,0,1.3165e+06,802.468,5322.82,0,2.67361,9.68141e+06,744036,0,-10.3329,10.2459,N/A,N/A,N/A,0
326.2,175.181,222625,6.66764,2.46548,7.01708,2.16848,52974.4,0,1.3165e+06,803,5325.25,0,2.67542,9.67393e+06,743451,0,-10.3398,10.2459,N/A,N/A,N/A,0
326.3,175.203,222475,6.67108,2.46326,7.01627,2.17045,52938.8,0,1.3165e+06,803.532,5327.68,0,2.67724,9.66644e+06,742866,0,-10.3466,10.2459,N/A,N/A,N/A,0
326.4,175.226,222326,6.67452,2.46105,7.01546,2.17244,52903.2,0,1.3165e+06,804.064,5330.11,0,2.67906,9.65894e+06,742281,0,-10.3535,10.2546,N/A,N/A,N/A,0
326.5,175.249,222176,6.67796,2.45885,7.01465,2.17442,52867.6,0,1.3165e+06,804.596,5332.54,0,2.68088,9.65145e+06,741695,0,-10.3604,10.2546,N/A,N/A,N/A,0
326.6,175.272,222027,6.6814,2.45666,7.01383,2.1764,52832,0,1.3165e+06,805.129,5334.98,0,2.68271,9.64396e+06,741110,0,-10.3672,10.2546,N/A,N/A,N/A,0
